Date,Open,High,Low,Close,Adj Close,Volume
2016/9/2,38.705502,38.799999,38.584999,38.622002,38.622002,43636000
2016/9/6,38.702,39.473999,38.511002,39.443501,39.443501,74396000
2016/9/7,39.476501,39.539501,39.216499,39.223999,39.223999,48492000
2016/9/8,39.1945,39.325001,39.071999,39.202999,39.202999,40610000
2016/9/9,38.967999,39.049999,38.005501,38.007,38.007,85146000
2016/9/12,37.8675,38.632999,37.799999,38.574501,38.574501,62494000
2016/9/13,38.438499,38.494499,37.952499,38.050499,38.050499,62344000
2016/9/14,38.110001,38.375,37.942501,38.054501,38.054501,50460000
2016/9/15,38.099998,38.543499,37.879002,38.484501,38.484501,60680000
2016/9/16,38.664001,39.022999,38.583,38.925999,38.925999,109984000
2016/9/19,38.998501,39.097,38.549999,38.755001,38.755001,45944000
2016/9/20,38.799999,39.068501,38.799999,39.011002,39.011002,38744000
2016/9/21,39.162498,39.5345,38.9505,39.487,39.487,54372000
2016/9/22,39.713501,40.294498,39.713501,40.235001,40.235001,81578000
2016/9/23,40.156502,40.387501,40.105999,40.287498,40.287498,47070000
2016/9/26,40.09,40.296501,39.857498,39.958,39.958,53028000
2016/9/27,40.092499,40.832001,40.0555,40.8055,40.8055,76392000
2016/9/28,40.900002,41.507,40.851501,41.436001,41.436001,88442000
2016/9/29,41.412998,41.875,41.231499,41.452499,41.452499,98444000
2016/9/30,41.630501,41.997501,41.619999,41.865501,41.865501,88612000
2016/10/3,41.799999,41.993,41.5625,41.837002,41.837002,55388000
2016/10/4,42.045502,42.1185,41.513,41.7015,41.7015,59006000
2016/10/5,41.900002,42.283501,41.806,42.217999,42.217999,69382000
2016/10/6,42.185001,42.3605,42.029999,42.083,42.083,53680000
2016/10/7,42.289501,42.297501,41.872501,41.9715,41.9715,48524000
2016/10/10,42.162498,42.259998,42.0135,42.085499,42.085499,36542000
2016/10/11,42.050999,42.064499,41.4175,41.549999,41.549999,71764000
2016/10/12,41.700001,41.883499,41.505001,41.704498,41.704498,47608000
2016/10/13,41.450001,41.59,41.060501,41.464001,41.464001,61828000
2016/10/14,41.754002,41.786999,41.147999,41.147999,41.147999,59996000
2016/10/17,41.075001,41.099998,40.584,40.647499,40.647499,67230000
2016/10/18,41.105499,41.162998,40.750999,40.8825,40.8825,50250000
2016/10/19,41.02,41.033501,40.758499,40.884499,40.884499,41814000
2016/10/20,40.699501,40.7855,40.154999,40.515999,40.515999,63040000
2016/10/21,40.467999,40.971001,40.450001,40.949501,40.949501,55860000
2016/10/24,41.247501,41.915001,41.1105,41.904499,41.904499,81218000
2016/10/25,41.965,42.154499,41.660999,41.758999,41.758999,64968000
2016/10/26,41.638,41.672001,41,41.129501,41.129501,79962000
2016/10/27,41.562,41.585999,40.7715,40.917999,40.917999,148128000
2016/10/28,39.099998,39.474499,38.730499,38.816002,38.816002,216822000
2016/10/31,39.051498,39.685001,39.005501,39.491001,39.491001,108266000
2016/11/1,39.950001,40.042,38.835499,39.2705,39.2705,106108000
2016/11/2,39.196499,39.237499,38.177502,38.278,38.278,100530000
2016/11/3,38.252499,38.849998,38.200001,38.351501,38.351501,77450000
2016/11/4,38.1395,38.299999,37.661499,37.752499,37.752499,102442000
2016/11/7,38.582001,39.386501,38.547001,39.246498,39.246498,119688000
2016/11/8,39.248501,39.587002,38.955002,39.387501,39.387501,68252000
2016/11/9,38.200001,38.875,38.004501,38.594002,38.594002,171258000
2016/11/10,38.940498,38.941502,35.884998,37.118999,37.118999,254940000
2016/11/11,36.786499,37.162998,36.445,36.9505,36.9505,132456000
2016/11/14,37.275501,37.299999,35.505001,35.953499,35.953499,146426000
2016/11/15,36.5,37.339001,36.2995,37.161999,37.161999,135116000
2016/11/16,36.993999,37.4935,36.780499,37.324501,37.324501,72976000
2016/11/17,37.466,37.875,37.400002,37.82,37.82,73802000
2016/11/18,38.049999,38.387001,37.882,38.007999,38.007999,87468000
2016/11/21,38.299999,39.017502,38.255501,39,39,92292000
2016/11/22,39.408501,39.619999,39.049999,39.266499,39.266499,106226000
2016/11/23,39.086498,39.087502,38.655998,39.006001,39.006001,70806000
2016/11/25,39.325001,39.337502,38.895,39.018501,39.018501,36742000
2016/11/28,38.849499,38.849998,38.212002,38.338501,38.338501,88776000
2016/11/29,38.400002,38.494499,38.066002,38.125999,38.125999,65446000
2016/11/30,38.099998,38.404499,37.512501,37.5285,37.5285,92518000
2016/12/1,37.620499,37.668499,36.901501,37.182499,37.182499,93320000
2016/12/2,37.169998,37.4245,36.834999,37.016998,37.016998,71226000
2016/12/5,37.25,38.074501,37.099998,37.967999,37.967999,86294000
2016/12/6,38.199501,38.411999,37.862499,38.236,38.236,75894000
2016/12/7,38.227501,38.521,37.791,38.521,38.521,73698000
2016/12/8,38.593498,38.689499,38.259499,38.366501,38.366501,63792000
2016/12/9,38.5,38.512501,38.266998,38.432999,38.432999,49418000
2016/12/12,38.32,38.344501,37.860001,38.006001,38.006001,59278000
2016/12/13,38.248001,39.123001,38.099998,38.716999,38.716999,105706000
2016/12/14,38.912498,39.042999,38.140499,38.441002,38.441002,109096000
2016/12/15,38.313999,38.455002,38.015499,38.049999,38.049999,76038000
2016/12/16,38.25,38.2565,37.700001,37.8885,37.8885,96964000
2016/12/19,37.9445,38.525002,37.807999,38.299999,38.299999,62264000
2016/12/20,38.432499,38.719501,38.385502,38.561001,38.561001,54072000
2016/12/21,38.5,38.561001,38.285,38.529999,38.529999,40892000
2016/12/22,38.405998,38.560501,38.151001,38.317001,38.317001,50872000
2016/12/23,38.227501,38.325001,37.899502,38.029499,38.029499,39632000
2016/12/27,38.169998,38.732498,38.060001,38.57,38.57,52774000
2016/12/28,38.8125,39,38.525002,38.606499,38.606499,66020000
2016/12/29,38.619999,38.669998,38.0425,38.2575,38.2575,63166000
2016/12/30,38.323502,38.369999,37.414001,37.4935,37.4935,82788000
2017/1/3,37.896,37.938,37.384998,37.683498,37.683498,70422000
2017/1/4,37.919498,37.984001,37.709999,37.859001,37.859001,50210000
2017/1/5,38.077499,39.119999,38.013,39.022499,39.022499,116602000
2017/1/6,39.118,39.972,38.924,39.7995,39.7995,119724000
2017/1/9,39.900002,40.088501,39.588501,39.846001,39.846001,68922000
2017/1/10,39.830002,39.900002,39.477001,39.794998,39.794998,51168000
2017/1/11,39.682999,39.974998,39.475498,39.951,39.951,59856000
2017/1/12,40.015499,40.706501,39.974998,40.681999,40.681999,97478000
2017/1/13,40.716,41.0825,40.57,40.856998,40.856998,75838000
2017/1/17,40.785,40.799999,40.172001,40.486,40.486,73410000
2017/1/18,40.474998,40.586498,40.213501,40.374001,40.374001,47084000
2017/1/19,40.5,40.675499,40.366001,40.452,40.452,50816000
2017/1/20,40.764,40.800999,40.313,40.4165,40.4165,67524000
2017/1/23,40.34,40.924999,40.254002,40.894001,40.894001,55950000
2017/1/24,41.099998,41.199501,40.724998,41.122002,41.122002,59434000
2017/1/25,41.289501,41.870998,41.2645,41.826,41.826,78452000
2017/1/26,41.776501,42.192001,41.650002,41.9575,41.9575,71726000
2017/1/27,41.950001,41.985001,41.472,41.788502,41.788502,59974000
2017/1/30,41.650002,41.674999,40.819,41.519001,41.519001,74946000
2017/1/31,41.1875,41.349499,40.978001,41.174,41.174,62744000
2017/2/1,41.460499,41.688999,41.247002,41.6175,41.6175,77004000
2017/2/2,41.829498,42.1245,41.412998,41.997501,41.997501,147010000
2017/2/3,40.335999,40.915001,40.200001,40.509998,40.509998,217376000
2017/2/6,40.490002,40.535999,40.150002,40.382,40.382,77946000
2017/2/7,40.4655,40.807999,40.375,40.625,40.625,69322000
2017/2/8,40.634499,41.074001,40.625,40.9855,40.9855,57160000
2017/2/9,41.080002,41.25,40.9855,41.068001,41.068001,49698000
2017/2/10,41.191002,41.400002,41.142502,41.373001,41.373001,48592000
2017/2/13,41.581001,42.150002,41.427502,41.8265,41.8265,83452000
2017/2/14,41.849998,41.915501,41.572498,41.8195,41.8195,55848000
2017/2/15,41.700001,42.140499,41.640999,42.134998,42.134998,59378000
2017/2/16,42.091999,42.25,41.969002,42.207001,42.207001,54294000
2017/2/17,42.099998,42.363499,42.036499,42.253502,42.253502,62246000
2017/2/21,42.442001,42.898998,42.362499,42.821999,42.821999,70154000
2017/2/22,42.8475,42.921501,42.609001,42.780499,42.780499,52340000
2017/2/23,42.878502,43.042999,42.400002,42.609501,42.609501,69240000
2017/2/24,42.234501,42.290501,41.887501,42.262001,42.262001,73760000
2017/2/27,42.118999,42.625,41.983501,42.431999,42.431999,54272000
2017/2/28,42.572498,42.704498,42.102501,42.251999,42.251999,55874000
2017/3/1,42.6525,42.741501,42.4505,42.653999,42.653999,55202000
2017/3/2,42.653999,42.741001,42.363998,42.445499,42.445499,42642000
2017/3/3,42.360001,42.599499,42.313499,42.493999,42.493999,38822000
2017/3/6,42.261501,42.4245,42.056,42.330502,42.330502,52208000
2017/3/7,42.273998,42.423,42.1875,42.300999,42.300999,44952000
2017/3/8,42.400002,42.6535,42.3395,42.525002,42.525002,45730000
2017/3/9,42.549999,42.82,42.515499,42.650002,42.650002,40964000
2017/3/10,42.849998,42.8675,42.585999,42.623001,42.623001,48728000
2017/3/13,42.588501,42.7845,42.585499,42.7295,42.7295,38194000
2017/3/14,42.677502,42.6875,42.377499,42.626499,42.626499,42612000
2017/3/15,42.716499,42.7225,42.355499,42.648499,42.648499,51244000
2017/3/16,42.764999,42.775002,42.525501,42.671001,42.671001,36846000
2017/3/17,42.6745,42.691502,42.532001,42.615501,42.615501,67688000
2017/3/20,42.5755,42.889999,42.550499,42.848499,42.848499,45654000
2017/3/21,42.942001,43.139999,42.065498,42.16,42.16,87658000
2017/3/22,42.0215,42.468498,41.952499,42.403,42.403,53174000
2017/3/23,42.41,42.544498,42.240002,42.368999,42.368999,39060000
2017/3/24,42.584,42.59,42.176498,42.280499,42.280499,42766000
2017/3/27,41.9035,42.514999,41.674999,42.341,42.341,55116000
2017/3/28,42.587502,42.923,42.505001,42.799999,42.799999,60832000
2017/3/29,42.952499,43.821999,42.951,43.716,43.716,89716000
2017/3/30,43.747501,43.853001,43.583,43.817001,43.817001,55254000
2017/3/31,43.849998,44.517502,43.8325,44.327,44.327,79152000
2017/4/3,44.400002,44.6745,44.271,44.5755,44.5755,68446000
2017/4/4,44.575001,45.426998,44.514,45.341499,45.341499,99694000
2017/4/5,45.541,46.186001,45.280998,45.464001,45.464001,150168000
2017/4/6,45.689999,45.859501,44.724499,44.914001,44.914001,126882000
2017/4/7,44.982498,45.004501,44.4655,44.743999,44.743999,74218000
2017/4/10,44.981499,45.425499,44.950001,45.352001,45.352001,63686000
2017/4/11,45.352001,45.562,44.875,45.118,45.118,60254000
2017/4/12,45.154499,45.204498,44.762501,44.811501,44.811501,49122000
2017/4/13,44.572498,44.748501,44.224499,44.233501,44.233501,63492000
2017/4/17,44.375,45.118999,44.375,45.099499,45.099499,57094000
2017/4/18,45.0495,45.480499,45.039001,45.188999,45.188999,59984000
2017/4/19,45.391998,45.525002,44.8685,44.959999,44.959999,57404000
2017/4/20,44.985001,45.265999,44.814499,45.103001,45.103001,56288000
2017/4/21,45.133499,45.182499,44.838501,44.926498,44.926498,48410000
2017/4/24,45.433998,45.4995,45.191002,45.370499,45.370499,62458000
2017/4/25,45.352001,45.473999,45.150002,45.381001,45.381001,67612000
2017/4/26,45.514999,45.787498,45.377998,45.4645,45.4645,52178000
2017/4/27,45.719501,46.092999,45.605499,45.918999,45.918999,106110000
2017/4/28,47.441502,47.4795,46.216499,46.2495,46.2495,147294000
2017/5/1,46.389999,47.720001,46.389999,47.411499,47.411499,109330000
2017/5/2,47.3325,47.505001,47.070499,47.347,47.347,76976000
2017/5/3,47.299999,47.299999,46.794998,47.051498,47.051498,71654000
2017/5/4,47.237499,47.25,46.710999,46.876499,46.876499,48368000
2017/5/5,47.026001,47.039501,46.514999,46.7075,46.7075,57328000
2017/5/8,47.047501,47.452499,46.960499,47.452,47.452,68314000
2017/5/9,47.639999,47.894501,47.509998,47.640999,47.640999,65242000
2017/5/10,47.674999,47.6875,47.25,47.447498,47.447498,41930000
2017/5/11,47.255501,47.5145,47.039001,47.381001,47.381001,43882000
2017/5/12,47.724998,48.1395,47.5765,48.067501,48.067501,72518000
2017/5/15,47.936501,48.157501,47.803001,47.898499,47.898499,85412000
2017/5/16,48.049999,48.502998,48.045502,48.303501,48.303501,62522000
2017/5/17,47.735001,48.02,47.206001,47.237999,47.237999,102912000
2017/5/18,47.240002,48.137501,47.237999,47.9245,47.9245,78786000
2017/5/19,48.141998,48.445999,47.986,47.992001,47.992001,79442000
2017/5/22,48.200001,48.569,48.145,48.533501,48.533501,52844000
2017/5/23,48.750999,48.759998,48.342499,48.577,48.577,48312000
2017/5/24,48.799999,49.049999,48.511501,49.017502,49.017502,48920000
2017/5/25,49.2425,49.950001,49.105499,49.668999,49.668999,96440000
2017/5/26,49.75,49.932499,49.462502,49.789001,49.789001,69384000
2017/5/30,49.8255,50.060001,49.776001,49.834999,49.834999,65262000
2017/5/31,50,50.006001,49.108002,49.730999,49.730999,78262000
2017/6/1,49.929501,49.949501,49.568501,49.797501,49.797501,49096000
2017/6/2,49.949501,50.424,49.783501,50.336498,50.336498,75046000
2017/6/5,50.3615,50.6605,50.175499,50.567001,50.567001,54398000
2017/6/6,50.599998,50.825001,50.0625,50.150002,50.150002,66928000
2017/6/7,50.297501,50.512501,50.099998,50.503502,50.503502,56460000
2017/6/8,50.603001,50.6805,50.3055,50.5135,50.5135,55358000
2017/6/9,50.625,50.649502,46.349998,48.915501,48.915501,152954000
2017/6/12,48.349998,48.797501,47.25,48.245499,48.245499,188944000
2017/6/13,48.899502,49.224998,48.305,49.039501,49.039501,91600000
2017/6/14,49.429501,49.516998,48.335499,48.823502,48.823502,79498000
2017/6/15,47.935001,48.286499,47.542999,48.2085,48.2085,107478000
2017/6/16,49.799999,49.987499,49.099998,49.385502,49.385502,229454000
2017/6/19,50.849998,50.849998,49.494999,49.758499,49.758499,100868000
2017/6/20,49.900002,50.243999,49.601002,49.629501,49.629501,81536000
2017/6/21,49.935001,50.136002,49.6325,50.1115,50.1115,58450000
2017/6/22,50.1115,50.348,49.860001,50.064999,50.064999,45068000
2017/6/23,50.126999,50.230999,49.901001,50.187,50.187,57582000
2017/6/26,50.424999,50.490002,49.599998,49.699001,49.699001,67724000
2017/6/27,49.5345,49.939999,48.799999,48.839001,48.839001,75648000
2017/6/28,48.927502,49.534,48.460499,49.516499,49.516499,74752000
2017/6/29,48.950001,49.377998,48.262501,48.796501,48.796501,86060000
2017/6/30,49.006001,49.1735,48.380501,48.400002,48.400002,67806000
2017/7/3,48.6395,48.724499,47.549999,47.682999,47.682999,58182000
2017/7/5,48.0765,48.75,47.762501,48.57,48.57,73060000
2017/7/6,48.233002,48.720001,47.951,48.257,48.257,65192000
2017/7/7,48.477501,49.005501,48.457001,48.938,48.938,52868000
2017/7/10,49.25,49.972,49.174999,49.823502,49.823502,70926000
2017/7/11,49.650002,49.7995,49.186001,49.706501,49.706501,59654000
2017/7/12,50.032501,50.427502,49.904999,50.3255,50.3255,72172000
2017/7/13,50.230999,50.344002,49.794998,50.031502,50.031502,57616000
2017/7/14,50.119999,50.2225,49.844501,50.0905,50.0905,42050000
2017/7/17,50.234501,50.737499,50.190498,50.501999,50.501999,74252000
2017/7/18,50.299999,51.301498,50.200001,51.2225,51.2225,80152000
2017/7/19,51.25,51.579498,51.125,51.343498,51.343498,59280000
2017/7/20,51.579498,51.748501,51.125999,51.435001,51.435001,61950000
2017/7/21,51.063999,51.305,50.549999,51.283501,51.283501,54692000
2017/7/24,51.417,52.150501,51.371498,51.947498,51.947498,65760000
2017/7/25,51.9025,52.1665,51.624001,51.9935,51.9935,48952000
2017/7/26,52.16,52.66,52.16,52.639999,52.639999,58426000
2017/7/27,53.477501,54.165501,52.008999,52.299999,52.299999,219834000
2017/7/28,50.606998,51.642502,50.049999,51.001999,51.001999,154188000
2017/7/31,50.952499,50.952499,49.351002,49.389,49.389,147042000
2017/8/1,49.8055,50.32,49.578999,49.809502,49.809502,91452000
2017/8/2,50.088501,50.1605,49.086498,49.794498,49.794498,81400000
2017/8/3,49.973499,49.974998,49.2295,49.346001,49.346001,65116000
2017/8/4,49.484001,49.5835,49.099998,49.379002,49.379002,54606000
2017/8/7,49.532501,49.75,49.356998,49.613499,49.613499,53532000
2017/8/8,49.717499,49.813999,49.289501,49.492001,49.492001,58056000
2017/8/9,49.130001,49.400002,48.7635,49.100498,49.100498,71394000
2017/8/10,48.814999,48.993,47.734001,47.846001,47.846001,113682000
2017/8/11,48,48.519501,47.569,48.399502,48.399502,69360000
2017/8/14,48.920502,49.275002,48.809502,49.165001,49.165001,63458000
2017/8/15,49.445,49.587002,49.099998,49.137001,49.137001,50986000
2017/8/16,49.0825,49.323002,48.660999,48.909,48.909,62642000
2017/8/17,48.891998,48.891998,48.015999,48.0285,48.0285,70248000
2017/8/18,48.07,48.2715,47.732498,47.9235,47.9235,65696000
2017/8/21,47.878502,48.060001,47.272999,47.664501,47.664501,63290000
2017/8/22,47.776001,48.3965,47.775002,48.345001,48.345001,55000000
2017/8/23,47.969002,48.099998,47.709999,47.900002,47.900002,53366000
2017/8/24,47.870998,47.950001,47.056999,47.622501,47.622501,103914000
2017/8/25,47.799999,47.881001,47.205002,47.263,47.263,66496000
2017/8/28,47.327,47.650002,47.112499,47.300999,47.300999,51934000
2017/8/29,47,47.799999,46.816502,47.702999,47.702999,57486000
2017/8/30,47.922001,48.470501,47.845501,48.379501,48.379501,58092000
2017/8/31,48.735001,49.049999,48.638,49.029999,49.029999,66630000
2017/9/1,49.209999,49.224998,48.844002,48.912498,48.912498,50718000
2017/9/5,48.77,48.838501,48.018501,48.2635,48.2635,57664000
2017/9/6,48.416,48.591999,48.029999,48.389999,48.389999,42598000
2017/9/7,48.700001,49.029499,48.627499,48.973499,48.973499,51336000
2017/9/8,48.955002,48.993999,48.1735,48.294998,48.294998,52106000
2017/9/11,48.723,49.097,48.710999,48.897999,48.897999,43734000
2017/9/12,49.163502,49.233501,48.776001,49.129002,49.129002,49622000
2017/9/13,49.198502,50,48.971001,49.98,49.98,67494000
2017/9/14,49.84,49.928001,49.387001,49.6105,49.6105,78266000
2017/9/15,49.650501,49.8125,49.2015,49.3395,49.3395,75204000
2017/9/18,49.52,49.6395,48.408501,48.709499,48.709499,68226000
2017/9/19,48.862499,48.911999,48.373001,48.493,48.493,53422000
2017/9/20,48.5895,48.740501,48.108002,48.6605,48.6605,57776000
2017/9/21,48.565498,48.584999,48.101002,48.232498,48.232498,46752000
2017/9/22,48.050499,48.280499,47.721001,47.755001,47.755001,52836000
2017/9/25,47.4655,47.471001,46.644501,46.989498,46.989498,102480000
2017/9/26,47.274502,47.431499,46.587502,46.93,46.93,71296000
2017/9/27,47.400002,47.764999,47.165001,47.543499,47.543499,62978000
2017/9/28,47.592999,47.985001,47.505001,47.82,47.82,50452000
2017/9/29,48.005501,48.241501,47.918999,48.067501,48.067501,50876000
2017/10/2,48.200001,48.365501,47.605999,47.959499,47.959499,48858000
2017/10/3,47.900002,48.184502,47.518501,47.855,47.855,53332000
2017/10/4,47.710499,48.3895,47.702499,48.272499,48.272499,50548000
2017/10/5,48.5,49.0755,48.481998,49.0425,49.0425,64584000
2017/10/6,48.782001,49.787498,48.782001,49.479,49.479,75642000
2017/10/9,49.661999,49.924999,49.375,49.5495,49.5495,58772000
2017/10/10,49.8335,49.897499,49.005001,49.360001,49.360001,61698000
2017/10/11,49.563499,49.775002,49.334999,49.75,49.75,46742000
2017/10/12,49.8405,50.422001,49.619999,50.046501,50.046501,81346000
2017/10/13,50.349998,50.3885,50.051498,50.146999,50.146999,48630000
2017/10/16,50.422001,50.4785,50.051998,50.317001,50.317001,40178000
2017/10/17,50.279499,50.573502,50.219002,50.456501,50.456501,46394000
2017/10/18,50.463501,51.115501,49.827499,49.849998,49.849998,49994000
2017/10/19,49.5,49.552502,49.012001,49.330502,49.330502,62164000
2017/10/20,49.676498,49.730999,49.099998,49.1455,49.1455,47302000
2017/10/23,49.336498,49.339001,48.125,48.314999,48.314999,69882000
2017/10/24,48.450001,48.9925,48.25,48.794998,48.794998,54478000
2017/10/25,48.900002,49.222,48.312,48.6455,48.6455,60662000
2017/10/26,49.016499,49.145,48.427502,48.621498,48.621498,112374000
2017/10/27,52.907001,55.278999,52.5275,55.047501,55.047501,331300000
2017/10/30,54.7505,56.1395,54.678001,55.5425,55.5425,132262000
2017/10/31,55.450001,55.527,55.056,55.264,55.264,69540000
2017/11/1,55.27,55.448502,54.837002,55.183998,55.183998,75110000
2017/11/2,54.890499,55.097,54.343498,54.710999,54.710999,73698000
2017/11/3,54.557499,55.633999,54.425999,55.580002,55.580002,75030000
2017/11/6,55.4575,56.2705,55.438499,56.033001,56.033001,67622000
2017/11/7,56.237,56.529999,55.875,56.158501,56.158501,53780000
2017/11/8,56.140999,56.777,55.955502,56.644001,56.644001,51630000
2017/11/9,56.298,56.480999,55.788502,56.456501,56.456501,74654000
2017/11/10,56.305,56.587502,56.202999,56.267502,56.267502,43598000
2017/11/13,56.150002,56.994999,56.117001,56.4585,56.4585,58368000
2017/11/14,56.505501,56.900002,56.1945,56.841999,56.841999,62768000
2017/11/15,56.350498,56.587502,56.081501,56.334499,56.334499,78574000
2017/11/16,56.507999,56.908001,56.502499,56.864498,56.864498,44266000
2017/11/17,56.914001,56.939999,56.290501,56.493999,56.493999,48268000
2017/11/20,56.488499,56.671001,56.127499,56.315498,56.315498,43278000
2017/11/21,56.643002,57,56.41,56.974499,56.974499,49588000
2017/11/22,57.049999,58.0135,57.049999,57.807999,57.807999,71106000
2017/11/24,58.035,59.341999,58.035,59.299999,59.299999,70560000
2017/11/27,60.132999,60.670502,59.557499,59.7915,59.7915,134880000
2017/11/28,60.243999,60.266998,59.425999,59.68,59.68,91188000
2017/11/29,59.740002,59.740002,57.259499,58.063499,58.063499,185150000
2017/11/30,58.355,58.928501,58,58.837502,58.837502,90184000
2017/12/1,58.602501,58.982498,57.599998,58.1175,58.1175,82142000
2017/12/4,58.692501,58.759998,56.400002,56.697498,56.697498,118638000
2017/12/5,56.412998,57.963501,56.237,57.078499,57.078499,81596000
2017/12/6,56.899502,57.794498,56.804001,57.6175,57.6175,57066000
2017/12/7,57.829498,58.1595,57.549999,57.989498,57.989498,50232000
2017/12/8,58.52,58.6395,57.855,58.099998,58.099998,61002000
2017/12/11,58.23,58.494999,57.849998,58.445999,58.445999,47270000
2017/12/12,58.3255,58.68,58.080502,58.254002,58.254002,44718000
2017/12/13,58.5,58.543499,58.0135,58.206501,58.206501,52336000
2017/12/14,58.185501,58.8965,58.122501,58.713001,58.713001,64286000
2017/12/15,58.9515,59.137501,58.466499,58.957001,58.957001,95572000
2017/12/18,59.3685,59.738998,59.045502,59.528999,59.528999,58952000
2017/12/19,59.4575,59.648499,58.957001,59.368999,59.368999,51756000
2017/12/20,59.525002,59.549999,58.799999,58.881001,58.881001,47424000
2017/12/21,58.794998,58.9585,58.382,58.737999,58.737999,42462000
2017/12/22,58.604,58.730999,58.391499,58.417999,58.417999,31702000
2017/12/26,58.417999,58.916,58.0275,58.838001,58.838001,40104000
2017/12/27,58.995499,59.364498,58.780499,59.112999,59.112999,37344000
2017/12/28,59.450001,59.505001,59.219002,59.305,59.305,36834000
2017/12/29,59.1175,59.200001,58.375,58.473499,58.473499,53768000
2018/1/2,58.599998,59.5,58.525501,59.4505,59.4505,53890000
2018/1/3,59.415001,60.274502,59.415001,60.209999,60.209999,62176000
2018/1/4,60.25,60.793499,60.233002,60.4795,60.4795,60442000
2018/1/5,60.8755,61.457001,60.5,61.457001,61.457001,70894000
2018/1/8,61.799999,62.653999,61.601501,62.343498,62.343498,85590000
2018/1/9,62.845001,62.966499,62.088001,62.634998,62.634998,73226000
2018/1/10,62.2575,62.716499,61.8615,62.716499,62.716499,53720000
2018/1/11,62.987,63.838501,62.823002,63.834,63.834,62500000
2018/1/12,63.669498,65.288002,63.669498,65.260002,65.260002,108874000
2018/1/16,66.150002,66.997002,64.614998,65.242996,65.242996,144414000
2018/1/17,65.612,65.699997,64.043999,64.75,64.75,105076000
2018/1/18,64.697502,65.230003,64.200996,64.666,64.666,80538000
2018/1/19,65.599998,65.650002,64.649498,64.728996,64.728996,91570000
2018/1/22,64.858498,66.372498,64.833,66.365501,66.365501,82802000
2018/1/23,66.904503,68.245003,66.866997,68.126999,68.126999,103386000
2018/1/24,68.740997,69.407997,66.900002,67.875504,67.875504,136150000
2018/1/25,68.400002,68.917,67.880997,68.897499,68.897499,95060000
2018/1/26,69.600502,70.126503,69.045502,70.102501,70.102501,97146000
2018/1/29,70.459,71.569504,70.022003,70.884003,70.884003,114038000
2018/1/30,70.158501,71.962502,69.599998,71.890999,71.890999,117438000
2018/1/31,72.565002,73.628998,72.501999,72.544502,72.544502,128494000
2018/2/1,72.25,72.994003,69.257004,69.5,69.5,182276000
2018/2/2,73.869499,74.900002,70.699997,71.497498,71.497498,222514000
2018/2/5,70.130997,72.948997,66.036003,69.5,69.5,229900000
2018/2/6,68.072998,72.199501,67.5895,72.141998,72.141998,221336000
2018/2/7,72.449997,73.0495,70.7575,70.838997,70.838997,143254000
2018/2/8,71.484001,71.6875,67.497002,67.525002,67.525002,171572000
2018/2/9,68.6745,69.175003,63.296501,66.980003,66.980003,282830000
2018/2/12,68.233498,69.690498,67.2005,69.311501,69.311501,134778000
2018/2/13,69.296501,70.986,69.176498,70.725502,70.725502,118358000
2018/2/14,70.3125,72.602997,70.167999,72.552498,72.552498,119184000
2018/2/15,73.344498,73.446999,71.842003,73.087997,73.087997,113054000
2018/2/16,72.8685,73.290001,72.328003,72.434502,72.434502,89452000
2018/2/20,72.324501,74.438499,72.324501,73.417503,73.417503,129984000
2018/2/21,74.25,75.1745,73.945999,74.146004,74.146004,126088000
2018/2/22,74.767998,75.126999,73.788002,74.266998,74.266998,97162000
2018/2/23,74.766998,75,74.324997,75,75,88362000
2018/2/26,75.459999,76.141998,75.349998,76.097504,76.097504,99100000
2018/2/27,76.224998,76.338997,75.360497,75.598999,75.598999,96176000
2018/2/28,75.975502,76.434998,75.599998,75.622498,75.622498,90300000
2018/3/1,75.68,75.9245,73.25,74.672501,74.672501,136704000
2018/3/2,73.455002,75.052498,72.750504,75.012497,75.012497,131752000
2018/3/5,74.711998,76.268997,74.050003,76.180496,76.180496,104678000
2018/3/6,76.660004,77.106499,76.400002,76.882004,76.882004,91234000
2018/3/7,76.325996,77.294998,76.125504,77.25,77.25,83482000
2018/3/8,77.5,77.744003,77.262497,77.593002,77.593002,77252000
2018/3/9,78.175003,78.946999,77.954002,78.944504,78.944504,90686000
2018/3/12,79.629997,80.266502,79.334999,79.919502,79.919502,103484000
2018/3/13,80.797997,80.876999,78.900497,79.408997,79.408997,130638000
2018/3/14,79.849998,80.321999,79.544502,79.550003,79.550003,85188000
2018/3/15,79.75,79.845497,78.905502,79.115997,79.115997,81394000
2018/3/16,79.172501,79.472,78.375,78.584,78.584,108500000
2018/3/19,77.726501,78.083,76.267502,77.246498,77.246498,131616000
2018/3/20,77.516998,79.349998,77.2705,79.3255,79.3255,91632000
2018/3/21,79.322502,79.5,78.158501,79.093002,79.093002,95016000
2018/3/22,78.273499,78.692497,77.120003,77.246002,77.246002,126412000
2018/3/23,76.9505,77.450996,74.767998,74.778,74.778,160120000
2018/3/26,76.5,77.849503,74.962502,77.792999,77.792999,112494000
2018/3/27,78.620003,78.7985,74.115997,74.852501,74.852501,139992000
2018/3/28,72.349998,72.794998,69.308502,71.570999,71.570999,274106000
2018/3/29,70.300003,72.773499,68.260002,72.366997,72.366997,251622000
2018/4/2,70.880997,71.068001,67.75,68.599503,68.599503,209272000
